time,BTCUSDT,ETHUSDT,XRPUSDT,EOSUSDT,BCHUSDT,LTCUSDT,ADAUSDT,ETCUSDT,LINKUSDT,DOGEUSDT,SOLUSDT,MATICUSDT,BNBUSDT,UNIUSDT,ICPUSDT,AAVEUSDT,XLMUSDT,ATOMUSDT,XTZUSDT,SUSHIUSDT,AXSUSDT,THETAUSDT,AVAXUSDT,SHIBUSDT,MANAUSDT,GALAUSDT,SANDUSDT,DYDXUSDT,CRVUSDT
2024-02-29 15:45:00,62792.2,3469.75,0.60621,0.8914,312.66,82.76,0.69403,30.508,20.159,0.134189,132.5812,1.0466,407.69,10.9318,13.172,112.316,0.12632,11.821,1.276,1.5734,9.4969,1.8867,43.6,0.000014335,0.6223,0.03998,0.5975,3.47,0.6306
2024-02-29 16:00:00,62681.7,3458.14,0.6184,0.8898,311.84,82.94,0.69263,30.304,20.043,0.131828,131.3522,1.044,407.21,11.0226,13.109,111.153,0.12795,11.77,1.264,1.5659,9.4694,1.8728,43.237,0.000014061,0.6206,0.03951,0.5947,3.455,0.6291
2024-02-29 16:15:00,62267.3,3441.55,0.60924,0.8771,308.49,82.48,0.67661,29.895,19.831,0.128101,128.9062,1.0298,405.33,11.5619,12.966,109.783,0.12581,11.628,1.247,1.5942,9.358,1.8439,42.292,0.000013672,0.6117,0.03876,0.5852,3.408,0.6258
2024-02-29 16:30:00,61904.2,3429.61,0.60336,0.8791,308.43,82.58,0.67795,29.808,19.795,0.127735,128.94,1.0282,406.17,11.5999,12.97,109.516,0.12576,11.649,1.246,1.6149,9.3379,1.841,42.535,0.000013644,0.6085,0.03861,0.5812,3.464,0.6374
2024-02-29 16:45:00,62216.9,3443.73,0.613,0.8865,311.4,84.01,0.68295,30.022,19.967,0.128898,130.7799,1.0357,408.48,11.4583,13.125,110.299,0.12702,11.742,1.256,1.5824,9.4526,1.8782,42.868,0.000013734,0.6124,0.03899,0.5864,3.526,0.6361
2024-02-29 17:00:00,61978.9,3434.15,0.60588,0.8855,310.73,83.65,0.67951,29.891,19.955,0.128944,130.1442,1.0283,407.22,11.3185,13.061,109.376,0.12589,11.704,1.25,1.5663,9.4196,1.8737,42.674,0.000013582,0.6084,0.03886,0.5817,3.482,0.6323
2024-02-29 17:15:00,61771.2,3427.95,0.60143,0.8827,308.74,83.53,0.67698,29.775,19.819,0.127704,129.2331,1.0223,407.79,11.628,12.994,109.157,0.12517,11.677,1.247,1.5787,9.383,1.8674,42.362,0.000013499,0.605,0.03872,0.5818,3.571,0.6306
2024-02-29 17:30:00,61046.4,3376.86,0.59779,0.8791,306.38,82.61,0.67127,29.547,19.617,0.126613,128.4206,1.0135,404.53,11.6305,12.952,108.508,0.12424,11.64,1.233,1.5884,9.2953,1.8746,42.17,0.00001333,0.6011,0.03874,0.5787,3.56,0.629
2024-02-29 17:45:00,61056.5,3388.11,0.59863,0.8814,306.71,82.29,0.67098,29.551,19.643,0.12635,128.8306,1.0155,405.68,11.6336,13.009,108.545,0.12465,11.687,1.239,1.5838,9.347,1.9042,42.158,0.000013298,0.6037,0.03952,0.5833,3.563,0.6336
2024-02-29 18:00:00,61450.5,3408.44,0.60598,0.8886,308.62,83.04,0.67593,29.786,19.751,0.127625,129.4801,1.0243,406.65,11.775,13.128,109.654,0.12568,11.762,1.253,1.5962,9.4739,1.9159,42.469,0.000013468,0.6151,0.04034,0.5917,3.562,0.6389
2024-02-29 18:15:00,61020,3390.99,0.608,0.8862,307.49,82.72,0.67156,29.634,19.655,0.125597,128.1555,1.0202,405.07,11.6898,13.136,108.898,0.12558,11.723,1.245,1.58,9.4069,1.9099,42.209,0.000013406,0.6166,0.04013,0.5881,3.562,0.6344
2024-02-29 18:30:00,60820.6,3371.48,0.60589,0.8805,304.76,82.13,0.668,29.479,19.542,0.124054,127.0911,1.0145,403.84,11.4342,13.056,108.484,0.12476,11.72,1.241,1.565,9.3632,1.8951,41.942,0.00001331,0.6175,0.03976,0.5846,3.523,0.6283
2024-02-29 18:45:00,60900,3374.52,0.6048,0.8823,306.16,82.79,0.66903,29.531,19.576,0.125165,127.8473,1.0181,404.28,11.3965,13.158,108.608,0.12524,11.789,1.246,1.5727,9.388,1.9134,41.978,0.00001338,0.6174,0.04026,0.5859,3.478,0.6262
2024-02-29 19:00:00,60932,3369.81,0.60531,0.8794,306.38,82.58,0.67314,29.511,19.589,0.124775,128.0052,1.0221,403.2,11.4197,13.16,108.531,0.12542,11.781,1.246,1.5639,9.3393,1.9026,42.016,0.000013336,0.6138,0.04028,0.5846,3.43,0.6234
2024-02-29 19:15:00,61220,3386.93,0.6111,0.8829,307.71,83,0.67702,29.67,19.709,0.1254,129.0657,1.0254,404.49,11.5292,13.147,109.283,0.12604,11.809,1.249,1.5848,9.3373,1.9101,42.307,0.000013457,0.6246,0.04022,0.5877,3.494,0.6276
2024-02-29 19:30:00,61381.9,3398.77,0.61141,0.8811,309.15,83.04,0.67797,29.736,19.76,0.125704,130.0991,1.0301,405.49,11.5305,13.154,109.42,0.12559,11.834,1.254,1.5789,9.3601,1.9214,42.469,0.000013409,0.6246,0.04029,0.5909,3.486,0.6267
2024-02-29 19:45:00,61662.2,3407.08,0.61042,0.8816,309.46,82.91,0.67799,29.806,19.778,0.126643,130.393,1.0332,406.04,11.5564,13.164,109.546,0.12575,11.858,1.255,1.5718,9.374,1.9265,42.542,0.000013521,0.6243,0.04035,0.5918,3.495,0.6259
2024-02-29 20:00:00,62002.6,3409.7,0.61078,0.8816,309.23,82.59,0.67887,29.841,19.756,0.1274,130.9493,1.0291,406.31,11.5178,13.187,109.694,0.12563,11.873,1.254,1.571,9.3419,1.9258,42.418,0.000013569,0.6277,0.0401,0.5939,3.49,0.6225
2024-02-29 20:15:00,62161.5,3415.49,0.61123,0.8834,309.61,83.1,0.68055,29.867,19.767,0.127859,131.9221,1.0338,407.11,11.5556,13.216,109.646,0.12626,11.86,1.256,1.5787,9.3805,1.9114,42.463,0.000013565,0.6328,0.04044,0.5972,3.513,0.624
2024-02-29 20:30:00,62038.4,3402.47,0.60719,0.8814,308.58,82.69,0.67713,29.753,19.784,0.12738,130.647,1.0331,406.63,11.5192,13.182,109.036,0.12586,11.769,1.254,1.5656,9.3813,1.91,42.201,0.00001344,0.628,0.04033,0.5955,3.504,0.62
2024-02-29 20:45:00,61953.5,3395.98,0.6061,0.8808,307.93,82.75,0.67712,29.789,19.785,0.12668,130.8,1.029,406.9,11.549,13.201,109.127,0.1256,11.773,1.256,1.5673,9.4015,1.909,42.242,0.000013403,0.6371,0.04028,0.5985,3.491,0.6203
2024-02-29 21:00:00,61099.2,3351.47,0.60014,0.8728,305.41,82.06,0.66953,29.427,19.566,0.122759,128.8283,1.0223,403,11.3911,13.029,108.024,0.12449,11.657,1.243,1.5512,9.2714,1.8842,41.738,0.000013071,0.6317,0.03974,0.5904,3.442,0.6134
2024-02-29 21:15:00,60925,3336.79,0.5941,0.8641,302.55,80.77,0.66083,29.191,19.322,0.118827,126.6306,1.0101,401.01,11.2661,12.911,106.99,0.1232,11.474,1.233,1.5488,9.1734,1.8677,41.257,0.000012834,0.6281,0.03898,0.5839,3.406,0.6069
2024-02-29 21:30:00,61142,3332.44,0.5909,0.8609,300.14,80.24,0.66076,28.987,19.295,0.118291,126.5354,1.0079,400.96,11.2648,12.856,106.465,0.12257,11.397,1.231,1.5598,9.1631,1.8576,41.066,0.000012799,0.6285,0.03902,0.5829,3.378,0.6039
2024-02-29 21:45:00,61414.7,3349.11,0.59461,0.8643,301.46,80.63,0.66401,29.136,19.394,0.120744,127.9451,1.0127,402.67,11.356,12.886,106.87,0.12321,11.383,1.231,1.5729,9.2121,1.8669,41.335,0.000012865,0.6355,0.03922,0.5896,3.397,0.6078
2024-02-29 22:00:00,61346.5,3348.78,0.592,0.8606,299.71,80.31,0.66014,29.013,19.277,0.118986,126.7326,1.006,401.22,11.286,12.802,106.591,0.12222,11.301,1.229,1.5578,9.185,1.845,41.012,0.000012766,0.6343,0.039,0.5877,3.358,0.6038
2024-02-29 22:15:00,61034.4,3317.12,0.5817,0.8451,295.49,78.5,0.64829,28.5,18.937,0.115854,123.8362,0.9877,395.19,11.0054,12.515,104.261,0.12013,11.092,1.201,1.5157,8.979,1.796,40.196,0.0000124,0.6143,0.03789,0.5695,3.266,0.5893
2024-02-29 22:30:00,60707.4,3301,0.57752,0.8376,291.89,78.1,0.64215,28.261,18.827,0.115146,123.1269,0.9816,391.96,10.88,12.409,103.402,0.11941,11.017,1.194,1.5091,8.9896,1.7905,39.838,0.000012136,0.6078,0.03766,0.5652,3.24,0.5824
2024-02-29 22:45:00,61250.4,3322.15,0.58446,0.8482,295.77,78.95,0.64933,28.565,19.03,0.116626,123.7074,0.9931,396.19,11.0048,12.566,104.048,0.12087,11.139,1.212,1.5186,9.0414,1.8124,40.181,0.000012352,0.6151,0.03805,0.5708,3.274,0.5885
2024-02-29 23:00:00,61260.5,3341.95,0.58591,0.8572,298.09,79.63,0.65584,28.839,19.173,0.118228,125.1905,1.0001,398.57,11.1247,12.667,105.096,0.12175,11.265,1.22,1.528,9.186,1.8427,40.552,0.000012526,0.6291,0.03878,0.5822,3.308,0.5961
2024-02-29 23:15:00,61484,3353.25,0.5889,0.8631,298.91,79.82,0.65962,28.967,19.275,0.118881,126.0976,1.0049,400.22,11.2315,12.699,105.259,0.12212,11.309,1.229,1.5234,9.4335,1.8567,40.905,0.000012619,0.654,0.03947,0.6019,3.331,0.5975
2024-02-29 23:30:00,61400.4,3354.16,0.58821,0.8635,299.04,80.08,0.65933,28.935,19.326,0.11853,126.1007,1.0046,400.24,11.2704,12.634,105.567,0.12208,11.323,1.234,1.5302,9.5209,1.8431,40.983,0.000012625,0.6625,0.03989,0.6093,3.347,0.5995
2024-02-29 23:45:00,61167.5,3341.72,0.5863,0.8617,298.25,79.9,0.65566,28.865,19.276,0.117399,125.8201,1.0022,399.22,11.1399,12.596,105.78,0.12218,11.281,1.236,1.5269,9.5639,1.8437,40.989,0.000012554,0.6528,0.03979,0.6087,3.325,0.5991
2024-03-01 00:00:00,61250.8,3350.66,0.5911,0.8609,300.31,80.64,0.65856,28.988,19.364,0.118299,127.6759,1.0073,399.42,11.1622,12.676,106.077,0.12309,11.268,1.228,1.5324,9.4112,1.8375,41.207,0.000012588,0.6399,0.03947,0.5909,3.333,0.6084
2024-03-01 00:15:00,61758.9,3371.27,0.59177,0.8627,304.14,81.99,0.66243,29.231,19.375,0.118586,128.9722,1.0093,401.53,11.1771,12.714,107.133,0.12339,11.27,1.231,1.5329,9.4013,1.8586,41.354,0.000012586,0.6352,0.03883,0.5918,3.343,0.6044
2024-03-01 00:30:00,61629.9,3369.35,0.59379,0.8683,304.81,82.79,0.66763,29.253,19.441,0.11918,129.2209,1.0121,403.05,11.217,12.731,107.227,0.12375,11.346,1.241,1.5377,9.5405,1.9015,41.399,0.000012622,0.646,0.0393,0.6044,3.357,0.6101
2024-03-01 00:45:00,61545.3,3381.02,0.59584,0.8715,304.46,82.3,0.67339,29.361,19.522,0.119717,133.2189,1.0176,404.25,11.226,12.831,108.193,0.12427,11.401,1.24,1.5351,9.5337,1.8983,42,0.000012715,0.6428,0.03994,0.6089,3.373,0.6157
2024-03-01 01:00:00,61388.9,3371.9,0.5928,0.871,303.93,82.83,0.66997,29.264,19.505,0.119291,131.9549,1.0166,403.34,11.3311,12.797,108.418,0.1241,11.337,1.238,1.5389,9.5507,1.8865,41.879,0.000012717,0.638,0.04022,0.6045,3.358,0.6163
2024-03-01 01:15:00,61537.5,3380.74,0.59289,0.8737,305.6,83.07,0.67321,29.353,19.626,0.120718,132.7526,1.0225,404.12,11.2937,12.867,109.373,0.1243,11.351,1.242,1.5519,9.5504,1.8816,41.93,0.000012776,0.6395,0.04001,0.6043,3.376,0.6201
2024-03-01 01:30:00,61449.8,3385.11,0.5935,0.8738,305.39,83.33,0.67582,29.44,19.729,0.120833,136.7258,1.025,404.48,11.2243,12.849,109.854,0.12435,11.379,1.238,1.5437,9.494,1.8736,42.411,0.000012708,0.6308,0.03968,0.6005,3.38,0.6201
2024-03-01 01:45:00,61255.5,3377.04,0.59309,0.8743,306.18,83.59,0.67388,29.488,19.791,0.121394,135.784,1.0252,405.38,11.24,12.794,109.23,0.12418,11.382,1.237,1.5402,9.4588,1.8852,42.544,0.00001274,0.6271,0.03958,0.5983,3.379,0.6195
2024-03-01 02:00:00,61012.4,3363,0.58987,0.8695,303.87,83.28,0.66881,29.307,19.55,0.120005,134.3114,1.0179,404.03,11.0721,12.739,109.064,0.12335,11.289,1.227,1.5262,9.4573,1.887,42.23,0.000012613,0.6318,0.03927,0.5978,3.355,0.6134
2024-03-01 02:15:00,60982.3,3366.89,0.59053,0.8691,304.59,83.67,0.67226,29.387,19.593,0.1206,133.0844,1.017,405.38,11.1403,12.728,108.592,0.12319,11.306,1.229,1.5264,9.5098,1.8805,42.29,0.000012665,0.6339,0.03998,0.6025,3.346,0.6126
2024-03-01 02:30:00,61077.8,3371.8,0.59227,0.8717,308.73,84.09,0.67434,29.469,19.642,0.121731,133.7926,1.0202,405.91,11.1036,12.732,108.907,0.12348,11.289,1.234,1.5189,9.4639,1.8864,42.519,0.000012784,0.6357,0.04049,0.6064,3.354,0.6129
2024-03-01 02:45:00,61023.7,3368.42,0.59209,0.8738,313.21,84.43,0.67765,29.451,19.593,0.121431,133.857,1.0192,405.78,11.0836,12.71,108.816,0.12362,11.294,1.237,1.5181,9.488,1.8731,42.672,0.000012819,0.637,0.0413,0.6094,3.352,0.6122
2024-03-01 03:00:00,61000.7,3369.21,0.592,0.8769,311.02,84.04,0.68396,29.537,19.679,0.120364,135.7767,1.0213,405.85,11.0171,12.716,109.002,0.12363,11.301,1.237,1.5155,9.4692,1.8779,42.94,0.00001278,0.633,0.04088,0.6062,3.358,0.6094
2024-03-01 03:15:00,60828,3360.56,0.58915,0.8704,307.77,83.63,0.67415,29.349,19.567,0.119684,134.8443,1.0148,405.09,10.9658,12.654,108.564,0.12314,11.256,1.231,1.5115,9.4104,1.8845,42.459,0.000012663,0.6294,0.0405,0.6007,3.304,0.6031
2024-03-01 03:30:00,61053.5,3367.12,0.59218,0.8739,311.85,83.73,0.67551,29.48,19.578,0.119842,134.9719,1.017,405.3,10.9948,12.719,108.754,0.12325,11.305,1.236,1.5204,9.4577,1.8862,42.771,0.000012668,0.6349,0.04064,0.6046,3.333,0.6061
2024-03-01 03:45:00,61144.7,3369.46,0.59186,0.8751,317.62,83.38,0.67413,29.468,19.557,0.119776,133.9292,1.0163,405.68,11.0522,12.756,108.692,0.12348,11.293,1.237,1.5214,9.4175,1.879,42.708,0.000012674,0.6383,0.04047,0.6068,3.338,0.6097
2024-03-01 04:00:00,61226,3376.42,0.59354,0.8757,312.53,83.24,0.6724,29.454,19.627,0.120629,135.625,1.0184,406,11.059,12.806,108.625,0.12349,11.304,1.238,1.5249,9.42,1.8944,42.95,0.000012827,0.6347,0.04029,0.6071,3.339,0.6069
2024-03-01 04:15:00,61393.2,3380.21,0.59422,0.876,313.52,83.49,0.67395,29.521,19.727,0.120801,135.662,1.0232,406.73,11.0392,12.918,109.153,0.12381,11.353,1.242,1.5317,9.4568,1.9015,43.208,0.000012779,0.6353,0.04022,0.6051,3.364,0.6115
2024-03-01 04:30:00,61345.1,3372.2,0.59343,0.8754,314.75,83.64,0.67498,29.486,19.676,0.120311,135.2177,1.021,406.94,11.018,12.862,109.157,0.12408,11.343,1.243,1.5352,9.4958,1.9075,43.163,0.000012755,0.6412,0.04055,0.6098,3.359,0.6119
2024-03-01 04:45:00,61590,3379,0.59531,0.8757,315.31,83.71,0.6757,29.536,19.743,0.121592,137.619,1.0233,407.1,11.0287,12.855,109.563,0.12436,11.381,1.249,1.5397,9.5277,1.9157,43.344,0.000012853,0.6425,0.04051,0.6111,3.362,0.6131
2024-03-01 05:00:00,61550.8,3385.08,0.59661,0.876,316.26,84.99,0.6757,29.615,19.786,0.121229,135.6561,1.025,407.4,11.0408,12.869,109.73,0.1242,11.377,1.252,1.5406,9.4861,1.9375,42.982,0.000012828,0.6398,0.04031,0.6134,3.363,0.6129
2024-03-01 05:15:00,61476,3377.39,0.59433,0.875,313.97,85.12,0.67289,29.539,19.723,0.120875,135.1579,1.0206,406.93,11.0179,12.84,109.113,0.12425,11.367,1.248,1.5373,9.5417,1.9477,42.707,0.000012753,0.6546,0.04045,0.6232,3.347,0.6119
2024-03-01 05:30:00,61537.4,3376.83,0.59407,0.874,314.95,85.21,0.67185,29.617,19.726,0.121097,134.3143,1.0206,406.64,11.0155,12.84,109.123,0.12433,11.369,1.25,1.5292,9.608,1.9268,42.719,0.000012757,0.6524,0.04101,0.6244,3.349,0.6153
2024-03-01 05:45:00,61358.6,3371.51,0.59173,0.8723,313.86,85.52,0.66929,29.5,19.692,0.120192,134.1526,1.0207,405.89,10.9882,12.827,109.068,0.12402,11.36,1.249,1.5236,9.5656,1.9239,42.733,0.000012693,0.6503,0.04104,0.6233,3.36,0.6099
2024-03-01 06:00:00,61533,3385.75,0.5934,0.8777,315.38,84.82,0.67392,29.579,19.787,0.12006,134.6189,1.0257,405.65,10.9851,12.875,109.582,0.12448,11.406,1.254,1.5255,9.6143,1.9128,42.925,0.000012703,0.6539,0.04069,0.6266,3.367,0.6113
2024-03-01 06:15:00,61709.8,3399.13,0.59223,0.8754,316,85.15,0.67259,29.62,19.81,0.121514,133.728,1.0251,406.51,11.0271,12.853,110,0.12436,11.418,1.251,1.5268,9.5571,1.9067,42.793,0.000012797,0.6522,0.04005,0.623,3.37,0.6087
2024-03-01 06:30:00,61584.5,3386.62,0.59029,0.8742,315.94,85.48,0.66914,29.511,19.762,0.120844,133.7591,1.0226,405.3,11.104,12.796,109.174,0.12404,11.35,1.247,1.5182,9.5865,1.8883,42.51,0.000012805,0.6624,0.03962,0.6209,3.349,0.6072
2024-03-01 06:45:00,61602,3388.3,0.5897,0.8745,315.24,86.25,0.6706,29.564,19.795,0.120977,133.5887,1.022,405.24,11.0693,12.772,109.754,0.12416,11.352,1.248,1.5165,9.556,1.8868,42.552,0.000012858,0.6638,0.03979,0.6272,3.354,0.6089
2024-03-01 07:00:00,61750,3393.46,0.59049,0.874,314.75,85.33,0.67029,29.59,19.851,0.121579,133.5209,1.0224,405.84,11.0101,12.785,110.174,0.12447,11.376,1.249,1.5236,9.5391,1.8866,42.525,0.000012879,0.6521,0.03953,0.6202,3.367,0.6067
2024-03-01 07:15:00,61505.3,3377,0.5875,0.8732,316.53,84.82,0.66831,29.466,19.752,0.119072,133.5276,1.0162,404.34,10.9556,12.75,109.373,0.12389,11.369,1.241,1.5169,9.322,1.8767,42.47,0.000012758,0.6441,0.03945,0.6134,3.356,0.604
2024-03-01 07:30:00,61458,3370.69,0.58457,0.8683,313.35,84.56,0.66478,29.312,19.683,0.118365,132.0193,1.0106,403.31,10.8709,12.691,108.839,0.12354,11.294,1.236,1.5072,9.2773,1.8572,42.088,0.000012686,0.6403,0.03916,0.6094,3.341,0.603
2024-03-01 07:45:00,61458.7,3366.53,0.58493,0.8671,312.09,84.21,0.66493,29.298,19.715,0.118495,132.0669,1.0107,403.71,10.8575,12.633,108.395,0.12342,11.276,1.24,1.5024,9.291,1.8628,41.901,0.000012669,0.6419,0.03909,0.6111,3.35,0.6036
2024-03-01 08:00:00,61561.1,3367.81,0.5859,0.8665,314.32,84.28,0.66563,29.402,19.769,0.119153,131.8401,1.0146,403.18,10.8947,12.69,108.68,0.12361,11.312,1.246,1.5079,9.2807,1.8602,42.089,0.000012738,0.6409,0.03903,0.616,3.351,0.6052
2024-03-01 08:15:00,61905.5,3396.01,0.58829,0.8701,316.54,84.47,0.66944,29.572,19.785,0.120384,132.261,1.018,403.69,10.9199,12.725,108.864,0.12401,11.366,1.251,1.5156,9.343,1.8648,42.411,0.000012842,0.6465,0.03919,0.613,3.369,0.6086
2024-03-01 08:30:00,62195.6,3436.33,0.59262,0.8781,317.45,84.67,0.67602,29.844,19.939,0.122222,133.3752,1.0262,407.26,11.0149,12.832,109.717,0.12457,11.44,1.259,1.5265,9.4273,1.8772,42.625,0.000013185,0.6444,0.03957,0.6145,3.406,0.6114
2024-03-01 08:45:00,61946.9,3423.17,0.5922,0.8763,316.39,84.77,0.67332,29.758,19.972,0.121455,132.4403,1.0228,407.63,11.0006,12.802,109.217,0.12445,11.426,1.255,1.5253,9.4305,1.877,42.451,0.00001316,0.6474,0.03965,0.6162,3.438,0.6102
2024-03-01 09:00:00,62164.5,3423.19,0.59304,0.8776,316.21,85.13,0.67803,29.799,19.995,0.122507,133.7852,1.0255,408.14,11.0507,12.829,109.544,0.12474,11.439,1.26,1.5317,9.4457,1.8886,42.618,0.000013117,0.6466,0.03936,0.6184,3.466,0.6113
2024-03-01 09:15:00,62184.1,3425.62,0.59419,0.879,314.72,85.21,0.67902,29.842,20.014,0.12301,134.0841,1.0264,408.56,11.04,12.827,109.575,0.12489,11.44,1.26,1.5417,9.4646,1.8849,42.403,0.000013265,0.6454,0.03952,0.6155,3.451,0.6111
2024-03-01 09:30:00,62107.1,3427.68,0.59351,0.8803,315.09,84.91,0.68036,29.809,19.945,0.1233,133.803,1.0216,407.37,11.0621,12.836,109.081,0.12503,11.415,1.259,1.5329,9.4617,1.8988,42.41,0.000013232,0.6476,0.0397,0.6182,3.452,0.6131
2024-03-01 09:45:00,62182.5,3431.27,0.59419,0.8812,315.15,84.93,0.68129,29.816,19.948,0.122563,134.3,1.0194,408.44,11.0587,12.87,109.172,0.12522,11.412,1.26,1.5347,9.48,1.9126,42.768,0.000013157,0.6452,0.03959,0.6168,3.458,0.6122
2024-03-01 10:00:00,62043.1,3418.12,0.59188,0.88,313.8,84.33,0.67814,29.626,19.848,0.121573,133.8003,1.0152,407.89,11.012,12.846,108.585,0.12486,11.38,1.259,1.5269,9.4902,1.9191,42.747,0.000012999,0.6563,0.03941,0.6337,3.413,0.6103
2024-03-01 10:15:00,62168.6,3419.45,0.59402,0.8825,313.73,84.29,0.68309,29.665,19.867,0.121373,134.5896,1.0141,407.32,11.0232,12.881,108.933,0.12524,11.406,1.261,1.5282,9.5416,1.9245,42.776,0.000013028,0.6514,0.03958,0.6317,3.429,0.6149
2024-03-01 10:30:00,62017.6,3411.56,0.59534,0.883,313.56,84.19,0.68496,29.622,19.889,0.12098,134.1889,1.0141,407.03,11.0323,12.884,108.834,0.12534,11.401,1.259,1.5236,9.497,1.9404,42.824,0.000012977,0.6522,0.03968,0.6255,3.442,0.6141
2024-03-01 10:45:00,62036.2,3408.41,0.59295,0.8816,315,84.23,0.68712,29.603,19.88,0.121263,134.359,1.0138,407.42,11.0274,12.856,108.738,0.12513,11.379,1.257,1.5234,9.4869,1.9212,42.727,0.000012995,0.6497,0.03961,0.6263,3.433,0.6157
2024-03-01 11:00:00,62138.6,3410.55,0.59251,0.8838,314.12,84.4,0.68833,29.683,19.912,0.121848,134.5541,1.0182,407.97,11.0337,12.921,108.914,0.12547,11.387,1.259,1.5261,9.497,1.914,42.675,0.000013051,0.6527,0.03996,0.6326,3.439,0.6172
2024-03-01 11:15:00,61984.7,3408.56,0.5906,0.8819,314.04,84.52,0.68359,29.648,19.878,0.121648,134.1504,1.0165,406.85,11.0016,12.99,108.627,0.12525,11.347,1.256,1.5197,9.4382,1.8963,42.592,0.00001302,0.6458,0.03957,0.625,3.421,0.6153
2024-03-01 11:30:00,62020.6,3416.69,0.59149,0.8806,312.97,84.99,0.68693,29.655,19.954,0.121663,135.2705,1.0191,406.08,11.0338,12.912,108.728,0.12495,11.337,1.256,1.5214,9.4549,1.897,42.858,0.000013014,0.6476,0.03941,0.6256,3.426,0.6161
2024-03-01 11:45:00,61911,3413.59,0.5897,0.881,313.16,84.65,0.68652,29.642,19.883,0.121727,135.7143,1.0173,406.41,11.1473,12.826,108.814,0.12471,11.311,1.258,1.5266,9.455,1.8961,42.574,0.000012992,0.6508,0.03964,0.6277,3.424,0.6183
2024-03-01 12:00:00,62055.3,3418.83,0.59009,0.8867,313.39,84.37,0.68683,29.667,19.911,0.122198,134.6439,1.0201,406.46,11.0959,12.904,109.215,0.12508,11.349,1.261,1.5302,9.4689,1.9201,42.505,0.000013095,0.6528,0.03933,0.6297,3.423,0.6166
2024-03-01 12:15:00,62177.9,3424,0.59037,0.8861,313.22,84.27,0.68731,29.725,19.93,0.122786,134.4503,1.0185,406.79,11.2102,12.961,109.642,0.12551,11.387,1.261,1.5355,9.5009,1.9276,42.479,0.000013114,0.648,0.03928,0.6286,3.435,0.6153
2024-03-01 12:30:00,62534.2,3435.38,0.59282,0.8871,314.47,84.56,0.69146,29.89,20,0.12341,135.2216,1.0229,407.77,11.2949,12.974,110.004,0.12569,11.42,1.266,1.5441,9.5651,1.932,42.513,0.000013191,0.651,0.03954,0.6344,3.449,0.6142
2024-03-01 12:45:00,62275.6,3426.58,0.59108,0.8839,314.33,84.14,0.68604,29.744,19.912,0.122274,134.6254,1.0199,406.36,11.3676,12.954,109.421,0.12517,11.359,1.26,1.5407,9.544,1.9167,42.24,0.000013196,0.6529,0.04016,0.6344,3.43,0.615
2024-03-01 13:00:00,62393.9,3437.49,0.59301,0.8859,314.45,84.14,0.68648,29.79,19.947,0.122422,134.8354,1.0222,406.96,11.4633,12.983,109.631,0.12547,11.406,1.264,1.552,9.5538,1.9247,42.453,0.000013138,0.6557,0.0403,0.6369,3.441,0.6166
2024-03-01 13:15:00,62589.5,3444.5,0.59302,0.8865,315.23,84.1,0.68852,29.855,19.99,0.123629,134.2567,1.0239,407.44,11.4499,12.973,109.596,0.12536,11.407,1.265,1.5686,9.5335,1.9264,42.514,0.000013276,0.6556,0.04039,0.6359,3.445,0.6145
2024-03-01 13:30:00,62555.9,3440.92,0.59309,0.8872,314.63,84.22,0.68712,29.809,19.945,0.123729,134.8216,1.0261,407.91,11.3954,12.969,109.253,0.12554,11.41,1.267,1.5607,9.5466,1.9147,42.31,0.000013424,0.6512,0.04015,0.6328,3.441,0.6129
2024-03-01 13:45:00,62488.9,3441.09,0.59443,0.8873,314.4,84.11,0.68902,29.862,20.002,0.126456,135.1731,1.0297,407.94,11.5168,12.964,109.68,0.1256,11.43,1.263,1.5611,9.7194,1.93,42.447,0.000013919,0.6559,0.04026,0.6378,3.448,0.6128
2024-03-01 14:00:00,62391.5,3441.14,0.59438,0.8844,314.57,83.84,0.68759,29.755,19.975,0.127296,134.2047,1.0283,407.54,11.4171,12.895,109.274,0.12554,11.406,1.264,1.5524,9.622,1.9267,42.136,0.000014192,0.6527,0.03992,0.6364,3.43,0.6109
2024-03-01 14:15:00,62379.2,3447.39,0.5962,0.8851,313.15,84.1,0.69162,29.871,19.932,0.129272,133.3886,1.0288,407.04,11.4876,12.908,109.485,0.12565,11.441,1.263,1.5543,9.7184,1.9219,42.103,0.00001447,0.6656,0.04021,0.648,3.446,0.6088
2024-03-01 14:30:00,61925,3416.93,0.59146,0.8796,311.38,83.63,0.68491,29.641,19.812,0.126239,132.5719,1.0207,405.08,11.714,12.854,108.068,0.12463,11.339,1.253,1.5772,9.6389,1.94,41.884,0.00001453,0.6662,0.04042,0.6498,3.475,0.6058
2024-03-01 14:45:00,61988,3418.07,0.59329,0.8831,312.13,83.84,0.68877,29.708,19.851,0.125699,133.3067,1.0166,405.46,11.8986,12.874,108.532,0.12509,11.381,1.26,1.5792,9.7885,1.9753,42.009,0.000014238,0.6836,0.04053,0.6654,3.502,0.6112
2024-03-01 15:00:00,61970.5,3417.71,0.5908,0.8805,312.09,83.49,0.69315,29.657,19.826,0.125382,133.6826,1.0155,404.29,11.7344,12.788,108.321,0.12481,11.358,1.258,1.5691,9.733,1.9498,41.965,0.000014053,0.6776,0.04058,0.6565,3.493,0.6079
